"nodo1","nodo2","nodo1_nombre","nodo2_nombre","peso_arista","peso_nodo1","peso_nodo2","nodo1_afinidad","nodo2_afinidad","nodo1_dos_digitos","nodo2_dos_digitos","nodo1_dos_digitos_nombre","nodo2_dos_digitos_nombre"
237211,484111,"División de terrenos","Autotransporte local de productos agrícolas sin refrigeración","1",2.5,2.5,0.269162493893436,0.315045049486246,23,48,"Construcción","Transportes, correos y almacenamiento"
237211,488112,"División de terrenos","Administración de aeropuertos y helipuertos","1",2.5,20.5,0.269162493893436,0.289162854163331,23,48,"Construcción","Transportes, correos y almacenamiento"
237211,488190,"División de terrenos","Otros servicios relacionados con el transporte aéreo","1",2.5,23,0.269162493893436,0.257425726694946,23,48,"Construcción","Transportes, correos y almacenamiento"
237211,488511,"División de terrenos","Servicios de agencias aduanales","1",2.5,5,0.269162493893436,0.270498510734315,23,48,"Construcción","Transportes, correos y almacenamiento"
237211,493119,"División de terrenos","Otros servicios de almacenamiento general sin instalaciones especializadas","1",2.5,20.5,0.269162493893436,0.268346183741748,23,49,"Construcción","Transportes, correos y almacenamiento"
237211,513121,"División de terrenos","Edición de revistas y otras publicaciones periódicas en formato electrónico","1",2.5,2.5,0.269162493893436,0.293658035189315,23,51,"Construcción","Información en medios masivos"
237211,513210,"División de terrenos","Edición de software","1",2.5,2.5,0.269162493893436,0.217189920047235,23,51,"Construcción","Información en medios masivos"
237211,524130,"División de terrenos","Compañías afianzadoras","1",2.5,2.5,0.269162493893436,0.223185185776768,23,52,"Construcción","Servicios financieros y de seguros"
237211,532412,"División de terrenos","Alquiler de equipo de transporte, excepto terrestre","1",2.5,8,0.269162493893436,0.274839374858001,23,53,"Construcción","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles"
237211,541350,"División de terrenos","Servicios de inspección de edificios","1",2.5,89,0.269162493893436,0.353014694983198,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237211,541722,"División de terrenos","Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","1",2.5,75.5,0.269162493893436,0.391048841745619,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237211,541820,"División de terrenos","Agencias de relaciones públicas","1",2.5,8,0.269162493893436,0.197974062422081,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237211,541870,"División de terrenos","Distribución de material publicitario","1",2.5,2.5,0.269162493893436,0.294584670381939,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237211,541910,"División de terrenos","Servicios de investigación de mercados y encuestas de opinión pública","1",2.5,41,0.269162493893436,0.182705321810039,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237211,541990,"División de terrenos","Otros servicios profesionales, científicos y técnicos","1",2.5,5,0.269162493893436,0.298133570900382,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237211,611431,"División de terrenos","Escuelas para la capacitación de ejecutivos del sector privado","1",2.5,40.5,0.269162493893436,0.317241729228768,23,61,"Construcción","Servicios educativos"
237211,621114,"División de terrenos","Consultorios de medicina especializada del sector público","1",2.5,8,0.269162493893436,0.338211283277185,23,62,"Construcción","Servicios de salud y de asistencia social"
237211,621411,"División de terrenos","Centros de planificación familiar del sector privado","1",2.5,36,0.269162493893436,0.294208812864774,23,62,"Construcción","Servicios de salud y de asistencia social"
237211,621492,"División de terrenos","Otros centros del sector público para la atención de pacientes que no requieren hospitalización","1",2.5,20.5,0.269162493893436,0.324385329001487,23,62,"Construcción","Servicios de salud y de asistencia social"
237211,621512,"División de terrenos","Laboratorios médicos y de diagnóstico del sector público","1",2.5,216,0.269162493893436,0.414019702852593,23,62,"Construcción","Servicios de salud y de asistencia social"
237211,621992,"División de terrenos","Servicios de bancos de órganos, bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector público","1",2.5,75.5,0.269162493893436,0.426877546642421,23,62,"Construcción","Servicios de salud y de asistencia social"
237211,624221,"División de terrenos","Refugios temporales comunitarios del sector privado","1",2.5,2.5,0.269162493893436,0.299485516706732,23,62,"Construcción","Servicios de salud y de asistencia social"
237211,713299,"División de terrenos","Otros juegos de azar","1",2.5,470,0.269162493893436,0.260272539661248,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
237211,713950,"División de terrenos","Boliches","1",2.5,28.5,0.269162493893436,0.292163160564501,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
237211,931110,"División de terrenos","Órganos legislativos","1",2.5,326.5,0.269162493893436,0.416232061338543,23,93,"Construcción","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
237212,336360,"Construcción de obras de urbanización","Fabricación de asientos y accesorios interiores para vehículos automotores","0.571428571428571",769,41,0.377587548638132,0.317287802628903,23,33,"Construcción","Industrias manufactureras"
237212,713941,"Construcción de obras de urbanización","Clubes deportivos del sector privado","0.5",769,265.5,0.377587548638132,0.309672317085859,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
237213,311921,"Supervisión de división de terrenos y de construcción de obras de urbanización","Beneficio del café","0.5",23,5,0.403777997539136,0.417215401164328,23,31,"Construcción","Industrias manufactureras"
237213,561590,"Supervisión de división de terrenos y de construcción de obras de urbanización","Otros servicios de reservaciones","0.5",23,5,0.403777997539136,0.224058276451159,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237311,238110,"Instalación de señalamientos y protecciones en obras viales","Trabajos de cimentaciones","1",20.5,274,0.322691273129718,0.361777762797076,23,23,"Construcción","Construcción"
237311,312222,"Instalación de señalamientos y protecciones en obras viales","Elaboración de puros y otros productos de tabaco","1",20.5,20.5,0.322691273129718,0.464382360337026,23,31,"Construcción","Industrias manufactureras"
237311,326130,"Instalación de señalamientos y protecciones en obras viales","Fabricación de laminados de plástico","1",20.5,2.5,0.322691273129718,0.250591750814333,23,32,"Construcción","Industrias manufactureras"
237311,327122,"Instalación de señalamientos y protecciones en obras viales","Fabricación de azulejos y losetas no refractarias","1",20.5,8,0.322691273129718,0.297889388910866,23,32,"Construcción","Industrias manufactureras"
237311,332991,"Instalación de señalamientos y protecciones en obras viales","Fabricación de baleros o rodamientos","1",20.5,2.5,0.322691273129718,0.273357740535787,23,33,"Construcción","Industrias manufactureras"
237311,333992,"Instalación de señalamientos y protecciones en obras viales","Fabricación de maquinaria y equipo para envasar y empacar","1",20.5,2.5,0.322691273129718,0.259839128655408,23,33,"Construcción","Industrias manufactureras"
237311,431123,"Instalación de señalamientos y protecciones en obras viales","Comercio al por mayor de pescados y mariscos","1",20.5,2.5,0.322691273129718,0.275875139618626,23,43,"Construcción","Comercio al por mayor"
237311,431212,"Instalación de señalamientos y protecciones en obras viales","Comercio al por mayor de vinos y licores","1",20.5,21,0.322691273129718,0.214683445975229,23,43,"Construcción","Comercio al por mayor"
237311,431220,"Instalación de señalamientos y protecciones en obras viales","Comercio al por mayor de cigarros, puros y tabaco","1",20.5,61,0.322691273129718,0.299926542741642,23,43,"Construcción","Comercio al por mayor"
237311,481210,"Instalación de señalamientos y protecciones en obras viales","Transporte aéreo no regular","1",20.5,8,0.322691273129718,0.251220045661285,23,48,"Construcción","Transportes, correos y almacenamiento"
237311,484111,"Instalación de señalamientos y protecciones en obras viales","Autotransporte local de productos agrícolas sin refrigeración","1",20.5,2.5,0.322691273129718,0.315045049486246,23,48,"Construcción","Transportes, correos y almacenamiento"
237311,488112,"Instalación de señalamientos y protecciones en obras viales","Administración de aeropuertos y helipuertos","1",20.5,20.5,0.322691273129718,0.289162854163331,23,48,"Construcción","Transportes, correos y almacenamiento"
237311,488190,"Instalación de señalamientos y protecciones en obras viales","Otros servicios relacionados con el transporte aéreo","1",20.5,23,0.322691273129718,0.257425726694946,23,48,"Construcción","Transportes, correos y almacenamiento"
237311,488511,"Instalación de señalamientos y protecciones en obras viales","Servicios de agencias aduanales","1",20.5,5,0.322691273129718,0.270498510734315,23,48,"Construcción","Transportes, correos y almacenamiento"
237311,493119,"Instalación de señalamientos y protecciones en obras viales","Otros servicios de almacenamiento general sin instalaciones especializadas","1",20.5,20.5,0.322691273129718,0.268346183741748,23,49,"Construcción","Transportes, correos y almacenamiento"
237311,513121,"Instalación de señalamientos y protecciones en obras viales","Edición de revistas y otras publicaciones periódicas en formato electrónico","1",20.5,2.5,0.322691273129718,0.293658035189315,23,51,"Construcción","Información en medios masivos"
237311,513210,"Instalación de señalamientos y protecciones en obras viales","Edición de software","1",20.5,2.5,0.322691273129718,0.217189920047235,23,51,"Construcción","Información en medios masivos"
